lat,lng,heading,pitch,streakLocationCode,token,round,image_path
37.978851,-0.681205999999975,0,0,es,miM4LjWc4WhV5kNl,0,v1_europe/miM4LjWc4WhV5kNl_0.jpeg
45.437009,10.9919,0,0,it,miM4LjWc4WhV5kNl,1,v1_europe/miM4LjWc4WhV5kNl_1.jpeg
49.199712,-2.18011300000001,0,0,je,miM4LjWc4WhV5kNl,2,v1_europe/miM4LjWc4WhV5kNl_2.jpeg
58.995521,16.1939159999999,0,0,se,miM4LjWc4WhV5kNl,3,v1_europe/miM4LjWc4WhV5kNl_3.jpeg
58.390201,13.43632,0,0,se,miM4LjWc4WhV5kNl,4,v1_europe/miM4LjWc4WhV5kNl_4.jpeg
37.839425,20.662728,0,0,gr,JpZg5byrVGmKnkbm,0,v1_europe/JpZg5byrVGmKnkbm_0.jpeg
37.978851,-0.681205999999975,0,0,es,JpZg5byrVGmKnkbm,1,v1_europe/JpZg5byrVGmKnkbm_1.jpeg
46.551335,15.638825,0,0,si,JpZg5byrVGmKnkbm,2,v1_europe/JpZg5byrVGmKnkbm_2.jpeg
47.658046,23.582303,0,0,ro,JpZg5byrVGmKnkbm,3,v1_europe/JpZg5byrVGmKnkbm_3.jpeg
49.500034,0.115434999999934,0,0,fr,JpZg5byrVGmKnkbm,4,v1_europe/JpZg5byrVGmKnkbm_4.jpeg
65.576637,22.1043970000001,0,0,se,zzfThBVFQmYKyckY,0,v1_europe/zzfThBVFQmYKyckY_0.jpeg
49.403752,15.589916,0,0,cz,zzfThBVFQmYKyckY,1,v1_europe/zzfThBVFQmYKyckY_1.jpeg
40.010839,3.83458799999994,0,0,es,zzfThBVFQmYKyckY,2,v1_europe/zzfThBVFQmYKyckY_2.jpeg
50.954972,1.86753799999997,0,0,fr,zzfThBVFQmYKyckY,3,v1_europe/zzfThBVFQmYKyckY_3.jpeg
43.297397,13.7272399999999,0,0,it,zzfThBVFQmYKyckY,4,v1_europe/zzfThBVFQmYKyckY_4.jpeg
37.948594,23.746903,0,0,gr,mPmgGmTdfZEUU5ol,0,v1_europe/mPmgGmTdfZEUU5ol_0.jpeg
49.253482,4.04298600000004,0,0,fr,mPmgGmTdfZEUU5ol,1,v1_europe/mPmgGmTdfZEUU5ol_1.jpeg
43.50669,16.448574,0,0,hr,mPmgGmTdfZEUU5ol,2,v1_europe/mPmgGmTdfZEUU5ol_2.jpeg
42.674365,23.351396,0,0,bg,mPmgGmTdfZEUU5ol,3,v1_europe/mPmgGmTdfZEUU5ol_3.jpeg
52.509821,13.381335,0,0,de,mPmgGmTdfZEUU5ol,4,v1_europe/mPmgGmTdfZEUU5ol_4.jpeg
43.261736,16.652009,0,0,hr,7ntvMHsMQk50mwaa,0,v1_europe/7ntvMHsMQk50mwaa_0.jpeg
52.355679,-7.69065599999999,0,0,ie,7ntvMHsMQk50mwaa,1,v1_europe/7ntvMHsMQk50mwaa_1.jpeg
42.682611,26.312349,0,0,bg,7ntvMHsMQk50mwaa,2,v1_europe/7ntvMHsMQk50mwaa_2.jpeg
56.948089,24.0931459999999,0,0,lv,7ntvMHsMQk50mwaa,3,v1_europe/7ntvMHsMQk50mwaa_3.jpeg
55.485103,8.47071099999994,0,0,dk,7ntvMHsMQk50mwaa,4,v1_europe/7ntvMHsMQk50mwaa_4.jpeg
52.633223,4.74109699999997,0,0,nl,NQPdYK4CqeLAQ8Bq,0,v1_europe/NQPdYK4CqeLAQ8Bq_0.jpeg
48.770884,9.18426299999999,0,0,de,NQPdYK4CqeLAQ8Bq,1,v1_europe/NQPdYK4CqeLAQ8Bq_1.jpeg
43.7065,7.16256699999997,0,0,fr,NQPdYK4CqeLAQ8Bq,2,v1_europe/NQPdYK4CqeLAQ8Bq_2.jpeg
43.277212,5.39444000000003,0,0,fr,NQPdYK4CqeLAQ8Bq,3,v1_europe/NQPdYK4CqeLAQ8Bq_3.jpeg
46.027653,11.865038,0,0,it,NQPdYK4CqeLAQ8Bq,4,v1_europe/NQPdYK4CqeLAQ8Bq_4.jpeg
42.694551,27.7131039999999,0,0,bg,hk2dTirWpX8NKs8l,0,v1_europe/hk2dTirWpX8NKs8l_0.jpeg
52.646353,19.07206,0,0,pl,hk2dTirWpX8NKs8l,1,v1_europe/hk2dTirWpX8NKs8l_1.jpeg
47.331425,5.03159299999993,0,0,fr,hk2dTirWpX8NKs8l,2,v1_europe/hk2dTirWpX8NKs8l_2.jpeg
47.864541,5.37266099999999,0,0,fr,hk2dTirWpX8NKs8l,3,v1_europe/hk2dTirWpX8NKs8l_3.jpeg
50.941027,6.94894099999999,0,0,de,hk2dTirWpX8NKs8l,4,v1_europe/hk2dTirWpX8NKs8l_4.jpeg
55.708379,21.159851,0,0,lt,oT1RjLsyDjXZXpXb,0,v1_europe/oT1RjLsyDjXZXpXb_0.jpeg
49.231939,4.04302099999995,0,0,fr,oT1RjLsyDjXZXpXb,1,v1_europe/oT1RjLsyDjXZXpXb_1.jpeg
53.209278,6.56976899999995,0,0,nl,oT1RjLsyDjXZXpXb,2,v1_europe/oT1RjLsyDjXZXpXb_2.jpeg
48.638336,19.945882,0,0,sk,oT1RjLsyDjXZXpXb,3,v1_europe/oT1RjLsyDjXZXpXb_3.jpeg
52.382295,4.64720199999999,0,0,nl,oT1RjLsyDjXZXpXb,4,v1_europe/oT1RjLsyDjXZXpXb_4.jpeg
59.422903,24.790614,0,0,ee,TB1UKdtdjpsVfWTA,0,v1_europe/TB1UKdtdjpsVfWTA_0.jpeg
42.614105,23.027164,0,0,bg,TB1UKdtdjpsVfWTA,1,v1_europe/TB1UKdtdjpsVfWTA_1.jpeg
43.699667,7.28409799999997,0,0,fr,TB1UKdtdjpsVfWTA,2,v1_europe/TB1UKdtdjpsVfWTA_2.jpeg
43.50705,16.437892,0,0,hr,TB1UKdtdjpsVfWTA,3,v1_europe/TB1UKdtdjpsVfWTA_3.jpeg
41.091896,14.1175020000001,0,0,it,TB1UKdtdjpsVfWTA,4,v1_europe/TB1UKdtdjpsVfWTA_4.jpeg
51.048323,3.71869500000003,0,0,be,Yyo8SAEhtMCU45sG,0,v1_europe/Yyo8SAEhtMCU45sG_0.jpeg
57.495305,22.345547,0,0,lv,Yyo8SAEhtMCU45sG,1,v1_europe/Yyo8SAEhtMCU45sG_1.jpeg
55.742877,24.334574,0,0,lt,Yyo8SAEhtMCU45sG,2,v1_europe/Yyo8SAEhtMCU45sG_2.jpeg
43.719421,10.404104,162.37698364257812,18.8598690032959,it,Yyo8SAEhtMCU45sG,3,v1_europe/Yyo8SAEhtMCU45sG_3.jpeg
50.085262,14.457418,0,0,cz,Yyo8SAEhtMCU45sG,4,v1_europe/Yyo8SAEhtMCU45sG_4.jpeg
50.958317,3.13144599999998,0,0,be,wQ9RHhUJkVG3PVIH,0,v1_europe/wQ9RHhUJkVG3PVIH_0.jpeg
53.2687,5.75670700000001,0,0,nl,wQ9RHhUJkVG3PVIH,1,v1_europe/wQ9RHhUJkVG3PVIH_1.jpeg
43.172031,16.443616,0,0,hr,wQ9RHhUJkVG3PVIH,2,v1_europe/wQ9RHhUJkVG3PVIH_2.jpeg
51.436922,6.76221499999997,0,0,de,wQ9RHhUJkVG3PVIH,3,v1_europe/wQ9RHhUJkVG3PVIH_3.jpeg
47.539515,21.6545180000001,0,0,hu,wQ9RHhUJkVG3PVIH,4,v1_europe/wQ9RHhUJkVG3PVIH_4.jpeg
52.649755,-7.22870599999999,0,0,ie,TQNFciMhhTSzsEUr,0,v1_europe/TQNFciMhhTSzsEUr_0.jpeg
43.699667,7.28409799999997,0,0,fr,TQNFciMhhTSzsEUr,1,v1_europe/TQNFciMhhTSzsEUr_1.jpeg
39.977176,-0.0549350000000004,0,0,es,TQNFciMhhTSzsEUr,2,v1_europe/TQNFciMhhTSzsEUr_2.jpeg
50.060681,14.430395,0,0,cz,TQNFciMhhTSzsEUr,3,v1_europe/TQNFciMhhTSzsEUr_3.jpeg
52.140106,4.40041599999995,0,0,nl,TQNFciMhhTSzsEUr,4,v1_europe/TQNFciMhhTSzsEUr_4.jpeg
56.450394,10.041925,0,0,dk,p4QEtChd3AgCwwlJ,0,v1_europe/p4QEtChd3AgCwwlJ_0.jpeg
36.500668,-6.26235599999995,0,0,es,p4QEtChd3AgCwwlJ,1,v1_europe/p4QEtChd3AgCwwlJ_1.jpeg
60.078429,19.945255,0,0,fi,p4QEtChd3AgCwwlJ,2,v1_europe/p4QEtChd3AgCwwlJ_2.jpeg
50.425942,2.81801799999994,0,0,fr,p4QEtChd3AgCwwlJ,3,v1_europe/p4QEtChd3AgCwwlJ_3.jpeg
47.069766,2.38386100000002,0,0,fr,p4QEtChd3AgCwwlJ,4,v1_europe/p4QEtChd3AgCwwlJ_4.jpeg
50.958317,3.13144599999998,0,0,be,4rkSgznMBZYIHEIH,0,v1_europe/4rkSgznMBZYIHEIH_0.jpeg
57.495305,22.345547,0,0,lv,4rkSgznMBZYIHEIH,1,v1_europe/4rkSgznMBZYIHEIH_1.jpeg
38.118531,20.639258,0,0,gr,4rkSgznMBZYIHEIH,2,v1_europe/4rkSgznMBZYIHEIH_2.jpeg
51.515724,7.46493599999997,0,0,de,4rkSgznMBZYIHEIH,3,v1_europe/4rkSgznMBZYIHEIH_3.jpeg
49.226539,18.728867,0,0,sk,4rkSgznMBZYIHEIH,4,v1_europe/4rkSgznMBZYIHEIH_4.jpeg
47.864541,5.37266099999999,0,0,fr,08DCjvA6kLpKTCDV,0,v1_europe/08DCjvA6kLpKTCDV_0.jpeg
58.573929,16.160881,0,0,se,08DCjvA6kLpKTCDV,1,v1_europe/08DCjvA6kLpKTCDV_1.jpeg
51.998471,8.49801400000001,0,0,de,08DCjvA6kLpKTCDV,2,v1_europe/08DCjvA6kLpKTCDV_2.jpeg
56.971885,21.9561610000001,0,0,lv,08DCjvA6kLpKTCDV,3,v1_europe/08DCjvA6kLpKTCDV_3.jpeg
49.403752,15.589916,0,0,cz,08DCjvA6kLpKTCDV,4,v1_europe/08DCjvA6kLpKTCDV_4.jpeg
43.755217,11.255827,0,0,it,xDsagdciP4Qt0yiA,0,v1_europe/xDsagdciP4Qt0yiA_0.jpeg
39.355592,22.956008,0,0,gr,xDsagdciP4Qt0yiA,1,v1_europe/xDsagdciP4Qt0yiA_1.jpeg
45.437009,10.9919,0,0,it,xDsagdciP4Qt0yiA,2,v1_europe/xDsagdciP4Qt0yiA_2.jpeg
56.971885,21.9561610000001,0,0,lv,xDsagdciP4Qt0yiA,3,v1_europe/xDsagdciP4Qt0yiA_3.jpeg
37.261016,-6.94338300000004,0,0,es,xDsagdciP4Qt0yiA,4,v1_europe/xDsagdciP4Qt0yiA_4.jpeg
57.574438,12.0736939999999,0,0,se,y85HBveWHywHmTfQ,0,v1_europe/y85HBveWHywHmTfQ_0.jpeg
45.54871,10.720477,0,0,it,y85HBveWHywHmTfQ,1,v1_europe/y85HBveWHywHmTfQ_1.jpeg
46.214212,27.6689670000001,0,0,ro,y85HBveWHywHmTfQ,2,v1_europe/y85HBveWHywHmTfQ_2.jpeg
41.882674,12.478101,0,0,it,y85HBveWHywHmTfQ,3,v1_europe/y85HBveWHywHmTfQ_3.jpeg
51.107076,17.034271,0,0,pl,y85HBveWHywHmTfQ,4,v1_europe/y85HBveWHywHmTfQ_4.jpeg
43.675885,10.541147,0,0,it,XBf3uqZQPaX0HDbp,0,v1_europe/XBf3uqZQPaX0HDbp_0.jpeg
45.432043,10.9861960000001,0,0,it,XBf3uqZQPaX0HDbp,1,v1_europe/XBf3uqZQPaX0HDbp_1.jpeg
49.253482,4.04298600000004,0,0,fr,XBf3uqZQPaX0HDbp,2,v1_europe/XBf3uqZQPaX0HDbp_2.jpeg
42.694551,27.7131039999999,0,0,bg,XBf3uqZQPaX0HDbp,3,v1_europe/XBf3uqZQPaX0HDbp_3.jpeg
40.643278,-8.65176599999995,0,0,pt,XBf3uqZQPaX0HDbp,4,v1_europe/XBf3uqZQPaX0HDbp_4.jpeg
35.518406,24.021568,0,0,gr,6cmRsaajw9PrFvM2,0,v1_europe/6cmRsaajw9PrFvM2_0.jpeg
53.603692,10.11848,-101.39950561523438,12.059886932373047,de,6cmRsaajw9PrFvM2,1,v1_europe/6cmRsaajw9PrFvM2_1.jpeg
42.694551,27.7131039999999,0,0,bg,6cmRsaajw9PrFvM2,2,v1_europe/6cmRsaajw9PrFvM2_2.jpeg
45.76747,21.203852,0,0,ro,6cmRsaajw9PrFvM2,3,v1_europe/6cmRsaajw9PrFvM2_3.jpeg
40.379951,-3.746216,0,0,es,6cmRsaajw9PrFvM2,4,v1_europe/6cmRsaajw9PrFvM2_4.jpeg
47.517154,6.79499399999997,0,0,fr,Z8bNgqRHe2lJbOxW,0,v1_europe/Z8bNgqRHe2lJbOxW_0.jpeg
38.530973,-8.88836700000002,0,0,pt,Z8bNgqRHe2lJbOxW,1,v1_europe/Z8bNgqRHe2lJbOxW_1.jpeg
39.360065,16.633185,0,0,it,Z8bNgqRHe2lJbOxW,2,v1_europe/Z8bNgqRHe2lJbOxW_2.jpeg
45.682916,9.67433200000005,0,0,it,Z8bNgqRHe2lJbOxW,3,v1_europe/Z8bNgqRHe2lJbOxW_3.jpeg
45.444683,12.321222,0,0,it,Z8bNgqRHe2lJbOxW,4,v1_europe/Z8bNgqRHe2lJbOxW_4.jpeg
50.092289,8.66845499999999,0,0,de,rvq956bGPZtVdu1v,0,v1_europe/rvq956bGPZtVdu1v_0.jpeg
45.577499,9.28067599999997,0,0,it,rvq956bGPZtVdu1v,1,v1_europe/rvq956bGPZtVdu1v_1.jpeg
42.706789,23.3348080000001,0,0,bg,rvq956bGPZtVdu1v,2,v1_europe/rvq956bGPZtVdu1v_2.jpeg
52.062641,4.29561000000001,0,0,nl,rvq956bGPZtVdu1v,3,v1_europe/rvq956bGPZtVdu1v_3.jpeg
57.633279,18.2926640000001,0,0,se,rvq956bGPZtVdu1v,4,v1_europe/rvq956bGPZtVdu1v_4.jpeg
37.155613,-3.58688200000006,0,0,es,owbmHRh24fX1mF7U,0,v1_europe/owbmHRh24fX1mF7U_0.jpeg
35.330974,25.087307,0,0,gr,owbmHRh24fX1mF7U,1,v1_europe/owbmHRh24fX1mF7U_1.jpeg
50.857989,4.350594,0,0,be,owbmHRh24fX1mF7U,2,v1_europe/owbmHRh24fX1mF7U_2.jpeg
43.75968,15.778381,0,0,hr,owbmHRh24fX1mF7U,3,v1_europe/owbmHRh24fX1mF7U_3.jpeg
51.206546,4.40529900000001,0,0,be,owbmHRh24fX1mF7U,4,v1_europe/owbmHRh24fX1mF7U_4.jpeg
42.682611,26.312349,0,0,bg,EgfIrksUQnP09jWd,0,v1_europe/EgfIrksUQnP09jWd_0.jpeg
50.408435,4.443894,0,0,be,EgfIrksUQnP09jWd,1,v1_europe/EgfIrksUQnP09jWd_1.jpeg
41.882674,12.478101,0,0,it,EgfIrksUQnP09jWd,2,v1_europe/EgfIrksUQnP09jWd_2.jpeg
60.885158,26.724202,0,0,fi,EgfIrksUQnP09jWd,3,v1_europe/EgfIrksUQnP09jWd_3.jpeg
39.95837,18.0945790000001,0,0,it,EgfIrksUQnP09jWd,4,v1_europe/EgfIrksUQnP09jWd_4.jpeg
37.37887,-6.00936899999999,0,0,es,6rxQk6mpd329oKi4,0,v1_europe/6rxQk6mpd329oKi4_0.jpeg
35.518406,24.021568,0,0,gr,6rxQk6mpd329oKi4,1,v1_europe/6rxQk6mpd329oKi4_1.jpeg
51.573759,4.78457500000002,0,0,nl,6rxQk6mpd329oKi4,2,v1_europe/6rxQk6mpd329oKi4_2.jpeg
52.100129,5.11417099999994,0,0,nl,6rxQk6mpd329oKi4,3,v1_europe/6rxQk6mpd329oKi4_3.jpeg
45.483211,10.6088,0,0,it,6rxQk6mpd329oKi4,4,v1_europe/6rxQk6mpd329oKi4_4.jpeg
46.157005,-1.14796000000001,0,0,fr,jtgFNQHSCo7XseJq,0,v1_europe/jtgFNQHSCo7XseJq_0.jpeg
58.889627,17.555823,0,0,,jtgFNQHSCo7XseJq,1,v1_europe/jtgFNQHSCo7XseJq_1.jpeg
56.770862,9.44804299999998,0,0,dk,jtgFNQHSCo7XseJq,2,v1_europe/jtgFNQHSCo7XseJq_2.jpeg
43.297397,13.7272399999999,0,0,it,jtgFNQHSCo7XseJq,3,v1_europe/jtgFNQHSCo7XseJq_3.jpeg
50.847656,4.32882900000004,0,0,be,jtgFNQHSCo7XseJq,4,v1_europe/jtgFNQHSCo7XseJq_4.jpeg
38.004759,-1.14270499999998,0,0,es,FVCreW4ykyGrBtYo,0,v1_europe/FVCreW4ykyGrBtYo_0.jpeg
56.674216,16.3203550000001,0,0,se,FVCreW4ykyGrBtYo,1,v1_europe/FVCreW4ykyGrBtYo_1.jpeg
37.631678,-0.988738000000012,0,0,es,FVCreW4ykyGrBtYo,2,v1_europe/FVCreW4ykyGrBtYo_2.jpeg
60.451567,22.252253,0,0,fi,FVCreW4ykyGrBtYo,3,v1_europe/FVCreW4ykyGrBtYo_3.jpeg
42.779046,12.419655,115.87672424316406,-11.403196334838867,it,FVCreW4ykyGrBtYo,4,v1_europe/FVCreW4ykyGrBtYo_4.jpeg
45.972179,12.958187,0,0,it,lbnloV1yiOZO8cty,0,v1_europe/lbnloV1yiOZO8cty_0.jpeg
42.480264,9.195516,0,0,fr,lbnloV1yiOZO8cty,1,v1_europe/lbnloV1yiOZO8cty_1.jpeg
39.15151,20.988878,0,0,gr,lbnloV1yiOZO8cty,2,v1_europe/lbnloV1yiOZO8cty_2.jpeg
45.805835,15.979484,0,0,hr,lbnloV1yiOZO8cty,3,v1_europe/lbnloV1yiOZO8cty_3.jpeg
48.712939,21.264098,0,0,sk,lbnloV1yiOZO8cty,4,v1_europe/lbnloV1yiOZO8cty_4.jpeg
36.721441,-4.38352800000007,0,0,es,kL0BidSgxuWhENXH,0,v1_europe/kL0BidSgxuWhENXH_0.jpeg
47.204386,-1.53230899999994,0,0,fr,kL0BidSgxuWhENXH,1,v1_europe/kL0BidSgxuWhENXH_1.jpeg
40.338204,-3.79033400000003,0,0,es,kL0BidSgxuWhENXH,2,v1_europe/kL0BidSgxuWhENXH_2.jpeg
48.140454,11.5631100000001,0,0,de,kL0BidSgxuWhENXH,3,v1_europe/kL0BidSgxuWhENXH_3.jpeg
59.397712,24.724229,0,0,ee,kL0BidSgxuWhENXH,4,v1_europe/kL0BidSgxuWhENXH_4.jpeg
41.145579,-8.61343899999997,0,0,pt,8WmJpak2E93MzF55,0,v1_europe/8WmJpak2E93MzF55_0.jpeg
45.535989,10.2130999999999,0,0,it,8WmJpak2E93MzF55,1,v1_europe/8WmJpak2E93MzF55_1.jpeg
60.171605,24.954887,0,0,fi,8WmJpak2E93MzF55,2,v1_europe/8WmJpak2E93MzF55_2.jpeg
55.720948,24.362515,0,0,lt,8WmJpak2E93MzF55,3,v1_europe/8WmJpak2E93MzF55_3.jpeg
50.628398,3.07075599999996,0,0,fr,8WmJpak2E93MzF55,4,v1_europe/8WmJpak2E93MzF55_4.jpeg
48.12941,11.6125529999999,0,0,de,YOrtxeuqE3trXJjl,0,v1_europe/YOrtxeuqE3trXJjl_0.jpeg
45.76747,21.203852,0,0,ro,YOrtxeuqE3trXJjl,1,v1_europe/YOrtxeuqE3trXJjl_1.jpeg
56.167068,10.183621,0,0,dk,YOrtxeuqE3trXJjl,2,v1_europe/YOrtxeuqE3trXJjl_2.jpeg
37.509692,15.089832,0,0,it,YOrtxeuqE3trXJjl,3,v1_europe/YOrtxeuqE3trXJjl_3.jpeg
60.078429,19.945255,0,0,fi,YOrtxeuqE3trXJjl,4,v1_europe/YOrtxeuqE3trXJjl_4.jpeg
51.570168,5.09762000000001,0,0,nl,HRdjasNQcDr4lHW9,0,v1_europe/HRdjasNQcDr4lHW9_0.jpeg
41.984102,2.81294300000002,0,0,es,HRdjasNQcDr4lHW9,1,v1_europe/HRdjasNQcDr4lHW9_1.jpeg
51.539092,4.46607100000006,0,0,nl,HRdjasNQcDr4lHW9,2,v1_europe/HRdjasNQcDr4lHW9_2.jpeg
43.172031,16.443616,0,0,hr,HRdjasNQcDr4lHW9,3,v1_europe/HRdjasNQcDr4lHW9_3.jpeg
60.171605,24.954887,0,0,fi,HRdjasNQcDr4lHW9,4,v1_europe/HRdjasNQcDr4lHW9_4.jpeg
58.947138,23.544035,0,0,ee,T51YB4tELLgGTtav,0,v1_europe/T51YB4tELLgGTtav_0.jpeg
37.675121,21.445125,0,0,gr,T51YB4tELLgGTtav,1,v1_europe/T51YB4tELLgGTtav_1.jpeg
55.513131,9.44273499999997,0,0,dk,T51YB4tELLgGTtav,2,v1_europe/T51YB4tELLgGTtav_2.jpeg
59.323743,18.002162,-23.869495391845703,9.712126731872559,se,T51YB4tELLgGTtav,3,v1_europe/T51YB4tELLgGTtav_3.jpeg
56.163543,14.886488,0,0,se,T51YB4tELLgGTtav,4,v1_europe/T51YB4tELLgGTtav_4.jpeg
41.310807,16.284774,0,0,it,HdmpWQWTDkRM4Uh7,0,v1_europe/HdmpWQWTDkRM4Uh7_0.jpeg
45.444677,10.991884,0,0,it,HdmpWQWTDkRM4Uh7,1,v1_europe/HdmpWQWTDkRM4Uh7_1.jpeg
56.971885,21.9561610000001,0,0,lv,HdmpWQWTDkRM4Uh7,2,v1_europe/HdmpWQWTDkRM4Uh7_2.jpeg
51.76787,5.50972899999999,0,0,nl,HdmpWQWTDkRM4Uh7,3,v1_europe/HdmpWQWTDkRM4Uh7_3.jpeg
52.3721,4.90557000000001,0,0,nl,HdmpWQWTDkRM4Uh7,4,v1_europe/HdmpWQWTDkRM4Uh7_4.jpeg
52.382295,4.64720199999999,0,0,nl,p0RSxOmwn2lpaGJX,0,v1_europe/p0RSxOmwn2lpaGJX_0.jpeg
35.326359,25.158587,0,0,gr,p0RSxOmwn2lpaGJX,1,v1_europe/p0RSxOmwn2lpaGJX_1.jpeg
45.76747,21.203852,0,0,ro,p0RSxOmwn2lpaGJX,2,v1_europe/p0RSxOmwn2lpaGJX_2.jpeg
51.044909,3.70255700000007,0,0,be,p0RSxOmwn2lpaGJX,3,v1_europe/p0RSxOmwn2lpaGJX_3.jpeg
40.649541,15.98239,0,0,it,p0RSxOmwn2lpaGJX,4,v1_europe/p0RSxOmwn2lpaGJX_4.jpeg
41.145579,-8.61343899999997,0,0,pt,jU7VJRapDAjP9Jmr,0,v1_europe/jU7VJRapDAjP9Jmr_0.jpeg
53.090762,8.79486799999995,0,0,de,jU7VJRapDAjP9Jmr,1,v1_europe/jU7VJRapDAjP9Jmr_1.jpeg
47.864541,5.37266099999999,0,0,fr,jU7VJRapDAjP9Jmr,2,v1_europe/jU7VJRapDAjP9Jmr_2.jpeg
50.816439,3.24080000000004,86.13468933105469,8.788053512573242,be,jU7VJRapDAjP9Jmr,3,v1_europe/jU7VJRapDAjP9Jmr_3.jpeg
39.223654,9.129775,0,0,it,jU7VJRapDAjP9Jmr,4,v1_europe/jU7VJRapDAjP9Jmr_4.jpeg
50.847656,4.32882900000004,0,0,be,CuZV40d7iH3IIdNK,0,v1_europe/CuZV40d7iH3IIdNK_0.jpeg
56.163543,14.886488,0,0,se,CuZV40d7iH3IIdNK,1,v1_europe/CuZV40d7iH3IIdNK_1.jpeg
58.390201,13.43632,0,0,se,CuZV40d7iH3IIdNK,2,v1_europe/CuZV40d7iH3IIdNK_2.jpeg
60.986446,25.658416,0,0,fi,CuZV40d7iH3IIdNK,3,v1_europe/CuZV40d7iH3IIdNK_3.jpeg
40.338204,-3.79033400000003,0,0,es,CuZV40d7iH3IIdNK,4,v1_europe/CuZV40d7iH3IIdNK_4.jpeg
43.172149,16.4326570000001,0,0,,JyE1ljSDasgE5daW,0,v1_europe/JyE1ljSDasgE5daW_0.jpeg
44.832462,-0.571216999999933,0,0,fr,JyE1ljSDasgE5daW,1,v1_europe/JyE1ljSDasgE5daW_1.jpeg
46.069427,11.129141,0,0,it,JyE1ljSDasgE5daW,2,v1_europe/JyE1ljSDasgE5daW_2.jpeg
50.628398,3.07075599999996,0,0,fr,JyE1ljSDasgE5daW,3,v1_europe/JyE1ljSDasgE5daW_3.jpeg
47.04052,4.85595000000001,0,0,fr,JyE1ljSDasgE5daW,4,v1_europe/JyE1ljSDasgE5daW_4.jpeg
39.172579,-3.009906,0,0,es,YSMol9IL1X1f9iaK,0,v1_europe/YSMol9IL1X1f9iaK_0.jpeg
56.770862,9.44804299999998,0,0,dk,YSMol9IL1X1f9iaK,1,v1_europe/YSMol9IL1X1f9iaK_1.jpeg
59.366926,18.159147,0,0,se,YSMol9IL1X1f9iaK,2,v1_europe/YSMol9IL1X1f9iaK_2.jpeg
52.2043,5.97675300000003,0,0,nl,YSMol9IL1X1f9iaK,3,v1_europe/YSMol9IL1X1f9iaK_3.jpeg
50.84431,4.35084699999993,0,0,be,YSMol9IL1X1f9iaK,4,v1_europe/YSMol9IL1X1f9iaK_4.jpeg
59.422903,24.790614,0,0,ee,uXu0Efg3WTUbHIlM,0,v1_europe/uXu0Efg3WTUbHIlM_0.jpeg
60.171439,24.922423,0,0,fi,uXu0Efg3WTUbHIlM,1,v1_europe/uXu0Efg3WTUbHIlM_1.jpeg
53.330881,-6.25125700000001,-95.12832641601562,-1.1833114624023438,ie,uXu0Efg3WTUbHIlM,2,v1_europe/uXu0Efg3WTUbHIlM_2.jpeg
40.430302,-3.69172100000003,0,0,es,uXu0Efg3WTUbHIlM,3,v1_europe/uXu0Efg3WTUbHIlM_3.jpeg
51.988243,5.88316199999997,0,0,nl,uXu0Efg3WTUbHIlM,4,v1_europe/uXu0Efg3WTUbHIlM_4.jpeg
47.864541,5.37266099999999,0,0,fr,CJKObAuJTePXSoAO,0,v1_europe/CJKObAuJTePXSoAO_0.jpeg
61.512081,21.796872,0,0,fi,CJKObAuJTePXSoAO,1,v1_europe/CJKObAuJTePXSoAO_1.jpeg
40.643278,-8.65176599999995,0,0,pt,CJKObAuJTePXSoAO,2,v1_europe/CJKObAuJTePXSoAO_2.jpeg
37.839425,20.662728,0,0,gr,CJKObAuJTePXSoAO,3,v1_europe/CJKObAuJTePXSoAO_3.jpeg
37.675121,21.445125,0,0,gr,CJKObAuJTePXSoAO,4,v1_europe/CJKObAuJTePXSoAO_4.jpeg
37.291572,-5.921741,0,0,es,ejVjS5rTgI9JQLZ3,0,v1_europe/ejVjS5rTgI9JQLZ3_0.jpeg
42.779046,12.419655,115.87672424316406,-11.403196334838867,it,ejVjS5rTgI9JQLZ3,1,v1_europe/ejVjS5rTgI9JQLZ3_1.jpeg
43.540227,-5.679981,0,0,es,ejVjS5rTgI9JQLZ3,2,v1_europe/ejVjS5rTgI9JQLZ3_2.jpeg
41.632169,-0.82372399999997,0,0,es,ejVjS5rTgI9JQLZ3,3,v1_europe/ejVjS5rTgI9JQLZ3_3.jpeg
50.072033,14.41074,0,0,cz,ejVjS5rTgI9JQLZ3,4,v1_europe/ejVjS5rTgI9JQLZ3_4.jpeg
55.410062,10.404141,0,0,dk,02lS5Npoll17GrDx,0,v1_europe/02lS5Npoll17GrDx_0.jpeg
44.410226,8.94838500000003,0,0,it,02lS5Npoll17GrDx,1,v1_europe/02lS5Npoll17GrDx_1.jpeg
52.633223,4.74109699999997,0,0,nl,02lS5Npoll17GrDx,2,v1_europe/02lS5Npoll17GrDx_2.jpeg
43.556525,7.00889800000004,0,0,fr,02lS5Npoll17GrDx,3,v1_europe/02lS5Npoll17GrDx_3.jpeg
48.092903,20.7642920000001,0,0,hu,02lS5Npoll17GrDx,4,v1_europe/02lS5Npoll17GrDx_4.jpeg
37.900914,-4.77905599999997,0,0,es,eGVxYk9eucQ7pQjt,0,v1_europe/eGVxYk9eucQ7pQjt_0.jpeg
